"","Estimate","Std. Error","t value","Pr(>|t|)"
"companyBrand 711",-2.16223332605245,1.33545963085267,-1.619092989484,0.105463946385443
"companyBrand 712",-1.7092574155545,1.81544302953625,-0.941509806557312,0.346470126916943
"companyBrand 713",-3.57220471104517,3.62389378948278,-0.985736591235755,0.324290135926834
"companyBrand 714",-0.331127589814795,1.86142227765906,-0.177889559928993,0.858813902197016
"companyBrand 715",-1.8771170113554,10.692202713431,-0.17555942977002,0.860644213215228
"companyBrand 716",2.97234786615489,2.63245021994836,1.12911835659069,0.258879420989381
"companyBrand 717",7.73789285918501,4.06769107812027,1.90228134599661,0.057167775981932
"companyBrand 718",2.54405171551931,3.6107721377801,0.704572766833023,0.481095241231946
"companyBrand 719",-2.84822667021036,3.35686521959585,-0.848478113921199,0.396195384963473
"companyBrand 72",-3.148544105322,2.63462537120358,-1.19506330567356,0.232095270904034
"companyBrand 720",-0.909234935133893,1.49930235263439,-0.606438676986197,0.544239508247934
"companyBrand 721",1.00313375915287,0.952578203728251,1.05307234117551,0.292337441502729
"companyBrand 722",0.684207628583202,1.95339209719145,0.350266405585926,0.726147357803396
"companyBrand 723",-1.33627740303909,2.67600033616786,-0.499356216431831,0.61754123946436
"companyBrand 724",13.7802902242366,2.6887668556699,5.12513392344805,3.03797539451203e-07
"companyBrand 725",-3.10759780698764,2.64891144169877,-1.17316032467839,0.2407640292763
"companyBrand 726",-0.194579419968283,2.63311666339394,-0.0738969991999826,0.941094063239831
"companyBrand 727",17.6777040187926,4.03761206911631,4.37825717681235,1.21048004581192e-05
"companyBrand 728",2.06868201450623,9.97709012737625,0.207343222131466,0.835746733166418
"companyBrand 729",-2.08501657684566,1.92233709956185,-1.08462588446162,0.278117807872122
"companyBrand 73",2.65325397413262,3.89543841892265,0.681118192305149,0.495815056227731
"companyBrand 730",5.95244338188331,1.57901148688465,3.76972772606444,0.000164520287465993
"companyBrand 731",14.0878717820583,15.3646130681029,0.916903778807474,0.359218789732504
"companyBrand 732",-6.07493163907194,11.0107628123836,-0.55172668257276,0.581149969693269
"companyBrand 733",-0.929299521170941,2.77310907884008,-0.335111059374427,0.737549488654935
"companyBrand 734",1.93702390990711,2.6326429087897,0.73577160937395,0.461889779525315
"companyBrand 735",4.50053763073862,4.98086109147583,0.903566180241559,0.366250804135249
"companyBrand 736",1.97908149530886,4.86561007768925,0.406748889390816,0.684202556926936
"companyBrand 737",-0.664462706479885,2.73492249707278,-0.242954857840054,0.808046165525927
"companyBrand 738",9.86995189383589,3.02879903539625,3.2587014782064,0.00112358316099343
"companyBrand 739",-5.03845182720063,3.48902136354269,-1.44408741082762,0.148750838211727
"companyBrand 74",-3.21179261408286,2.95059713612311,-1.08852292126296,0.276394843909281
"companyBrand 740",-1.95237874805174,1.65320166565939,-1.18096829237891,0.237647997593882
"companyBrand 741",-1.13514815845853,0.96520530375375,-1.17606912647896,0.239599826931862
"companyBrand 742",-3.10466485948159,9.9667108140935,-0.311503455592533,0.755425471389135
"companyBrand 743",-1.41611882065327,2.86805086126027,-0.493756522864105,0.621490758321658
"companyBrand 744",1.84597723485785,2.82624288862598,0.653155906127835,0.513673244230191
"companyBrand 745",2.61315238977447,2.214229227663,1.18016344339042,0.237967876267202
"companyBrand 746",11.0584611699791,5.33468572527481,2.07293582780069,0.0382079820464319
"companyBrand 747",-1.86558379500499,1.09761083660789,-1.69967690986951,0.0892278982009637
"companyBrand 748",-2.94904355234391,6.39746692103137,-0.460970504223956,0.644831430708267
"companyBrand 749",-4.33007251872849,1.47327321217264,-2.93908318087378,0.0033006045841022
"companyBrand 75",2.25115768502002,4.37671349832766,0.514348879788496,0.6070213174378
"companyBrand 750",0.734072038199022,2.03944535899419,0.359937095133086,0.718903019280643
"companyBrand 751",-0.0899599893530564,2.66463866972471,-0.0337606709589448,0.973068782028574
"companyBrand 752",-4.63227485854402,4.12402982802518,-1.123239901677,0.261366993145477
"companyBrand 753",-4.91563924758293,1.67301672560465,-2.93818894476763,0.00331013057769172
"companyBrand 754",-1.37736555100978,2.64799510042836,-0.520154116141289,0.602969559588162
"companyBrand 755",-0.417578255294875,2.87654060016894,-0.145166821309719,0.884582565058928
"companyBrand 756",-0.503312905976396,2.83354391898829,-0.177626647183257,0.859020381667095
"companyBrand 757",-1.29009843109891,3.66318717590225,-0.352179227855358,0.724712488539893
"companyBrand 758",0.183641297468167,2.63017883072478,0.0698208408199996,0.9443378833817
"companyBrand 759",-10.1365137962215,3.69383567997195,-2.74417019987702,0.00607899705156151
"companyBrand 76",-0.985978849658401,1.11642118433262,-0.883160283498031,0.377174377458201
"companyBrand 760",-2.27172511486335,3.9996935475041,-0.56797479303907,0.5700669206053
"companyBrand 761",3.39977536227934,2.83294503017608,1.2000851855809,0.230139335152253
"companyBrand 762",-1.50022718887603,0.8708293322027,-1.72275684040328,0.0849684772732009
"companyBrand 763",-1.79769555563508,1.63679893033801,-1.09829956649828,0.27210446653504
"companyBrand 764",10.0480388176626,15.760739960608,0.637535981354712,0.523792762714815
"companyBrand 765",0.00688833738715585,1.49345413180458,0.00461235282722241,0.996319994980712
"companyBrand 766",-8.33539354661328,10.2982978307797,-0.809395269352215,0.418310227994953
"companyBrand 767",-1.35130772911799,5.47086683496964,-0.247000661847675,0.804913611112572
"companyBrand 768",-0.489738225895405,1.30007914760087,-0.376698777762227,0.706406770272456
"companyBrand 769",2.46137865800061,6.29740249568144,0.390856175969147,0.695913236302129
"companyBrand 77",-8.95384469423259,4.1513898244688,-2.1568306212675,0.0310465044731476
"companyBrand 770",31.8261869775466,5.65418191493553,5.62878723330031,1.87184451270574e-08
"companyBrand 771",-2.94106591291873,3.55860135134025,-0.826466811690233,0.408562278671866
"companyBrand 772",5.62753837786939,2.74275968659733,2.0517796018983,0.0402213187804511
"companyBrand 773",-2.34175405909118,3.37359748654808,-0.69414151167373,0.487612228214007
"companyBrand 774",0.50463188849725,2.21036416956065,0.228302600741829,0.819416433929479
"companyBrand 775",8.32775207975059,19.7245138747295,0.422203159613473,0.672887295865291
"companyBrand 776",-1.9307399836014,3.35650792363827,-0.575222829061158,0.565155662590221
"companyBrand 777",6.90794336022153,18.2882635350381,0.377725493018336,0.705643854793479
"companyBrand 778",3.35333210025287,6.52699355913456,0.513763660078976,0.607430444851794
"companyBrand 779",6.08030656694681,3.16767037650309,1.91948840764773,0.0549556214326435
"companyBrand 78",-3.02108159530528,3.90325867639538,-0.7739895932532,0.438958233647991
"companyBrand 780",-1.88975791492604,1.89465032415209,-0.997417777220585,0.318589844818731
"companyBrand 781",-0.226309267080314,2.64828559895456,-0.0854550080133548,0.931901653375691
"companyBrand 782",1.83463936292734,8.47194140384604,0.216554774811646,0.828560473216763
"companyBrand 783",-8.9756003481622,7.24425595019485,-1.23899547584604,0.215381006653538
"companyBrand 784",1.69287330416296,2.92532335926237,0.578696129028903,0.562809391952178
"companyBrand 785",-3.3068264507536,2.66439772159485,-1.24111592798323,0.214596798465853
"companyBrand 786",8.31806540012211,5.32189083529915,1.56299060945592,0.118091619391425
"companyBrand 787",-5.11511215681249,6.11656124681966,-0.83627253131359,0.403024850868614
"companyBrand 788",-1.00720108406138,4.14252550597409,-0.243136966232039,0.807905097442223
"companyBrand 789",0.0427567975389547,1.70716481984957,0.025045500611196,0.980019252163313
"companyBrand 79",-4.97149009611978,2.42918402998521,-2.04656791529707,0.0407308820004781
"companyBrand 790",-273.647258939998,75.7313367848378,-3.61339533352573,0.000303939344482498
"companyBrand 791",-1.73973086484929,2.88222144383796,-0.60360763346923,0.546120465493979
"companyBrand 792",-1.26249883307738,0.974507993011658,-1.29552434883136,0.195174199643946
"companyBrand 793",-14.0295568811494,6.05318596237711,-2.317714500818,0.0204882071893769
"companyBrand 794",-3.2270983515906,1.57130935147929,-2.05376385531753,0.0400287384333822
"companyBrand 795",-3.73063289999893,2.62894122690431,-1.41906287665164,0.155916947705584
"companyBrand 796",11.081320884584,3.97874652073593,2.78512863959335,0.00536236183597361
"companyBrand 797",-3.88440298749374,3.65372603773841,-1.06313471436357,0.287750731926735
"companyBrand 798",1.72192640782279,2.05827679509275,0.836586416330458,0.402848341722147
"companyBrand 799",54.9421465799918,12.480005309627,4.4024137183347,1.08347200975011e-05
"companyBrand 8",0.0552662729345775,0.620155484923748,0.0891168009928556,0.928991161598057
"companyBrand 80",-2.44692172088173,3.66428533591102,-0.66777597718748,0.504294532755357
"companyBrand 800",-0.703448944777305,1.87783209779653,-0.374606944679846,0.707962049337571
"companyBrand 801",-1.18630520047056,2.8547030601164,-0.415561680317878,0.67774114592537
"companyBrand 802",2.20458101210856,4.45153734319652,0.495240372514884,0.620443115745505
"companyBrand 803",0.533429928866771,2.67705457917928,0.199260012483686,0.842064070739475
"companyBrand 804",-4.53199020037325,2.82249560699689,-1.6056677605232,0.108383665355567
"companyBrand 805",-0.617481748479331,1.75547630312315,-0.351745989040568,0.725037390366998
"companyBrand 806",-25.4882248961328,15.2087995666629,-1.6758866986453,0.0937967591403385
"companyBrand 807",-0.572492075258827,1.87495698574224,-0.30533611150135,0.76011756914268
"companyBrand 808",-9.62453480318908,7.64560521445306,-1.25883230080924,0.208125099793375
"companyBrand 809",-4.22780019025432,3.348944106053,-1.26242781496796,0.206829137091326
"companyBrand 81",-1.60292032449405,1.85776296837711,-0.862822842191929,0.388258952174597
"companyBrand 810",3.63397689034253,5.36972987179618,0.676752271921448,0.498581357081753
"companyBrand 811",1.80455986556205,3.26108122108637,0.553362441233798,0.580029645168942
"companyBrand 812",-1.01551057559692,2.64713947141062,-0.383625640645132,0.701265421654383
"companyBrand 813",-0.627672531800831,1.97710537286292,-0.317470449686725,0.750894370046428
"companyBrand 814",-1.43060745741651,2.94556187293698,-0.485682365242619,0.627204769127383
"companyBrand 815",8.29445973925053,3.24967727491054,2.55239491111587,0.0107156566575376
"companyBrand 816",1.16232324651247,2.25871689167988,0.514594480961272,0.606849654203781
"companyBrand 817",-125.159526576243,60.2728807230417,-2.07654794452849,0.0378729446808757
"companyBrand 818",32.670100367262,6.67377291415583,4.89529697631231,9.99445141330218e-07
"companyBrand 819",-1.20577944480737,2.41694910117254,-0.498884914135102,0.617873229815144
"companyBrand 82",-13.2889814439439,5.47370701278168,-2.42778457321752,0.0152117591550556
"companyBrand 820",-1.06311344932712,2.66458672354496,-0.398978738403666,0.689918782644425
"companyBrand 821",-0.11481047105045,1.22597257004619,-0.0936484827275743,0.925390577977508
"companyBrand 822",7.55168076613444,3.73252461028652,2.02320990605732,0.0430824025189936
"companyBrand 823",-4.40327734723505,4.34469415160518,-1.01348384801913,0.310857635947984
"companyBrand 824",22.7625168406449,12.8336990263132,1.77365206975591,0.0761561194636072
"companyBrand 825",0.665481041384049,1.79613442160317,0.370507370372682,0.711013616146568
"companyBrand 826",-1.2497301773753,2.6806690123083,-0.466200851965371,0.6410835541354
"companyBrand 827",-1.85575532989576,2.04460735862312,-0.907634085375425,0.364097025832483
"companyBrand 828",-0.0609568302778655,2.81548371158395,-0.0216505710997604,0.982727195639388
"companyBrand 829",5.65709081700492,25.0679220593411,0.22567051244269,0.821463059716644
"companyBrand 83",0.288201533503441,0.751982954925846,0.383255407074832,0.701539878048178
"companyBrand 830",-2.66521324669752,2.65406834207074,-1.00419917771148,0.31531088803796
"companyBrand 831",0.824720879757411,9.70528325303987,0.0849764873682685,0.932282062616932
"companyBrand 832",-42.580688327309,13.0002309546126,-3.27537937410266,0.00105938049068498
"companyBrand 833",0.591607727450774,1.8755073704067,0.315438764350196,0.752436196583208
"companyBrand 834",0.53818416575975,6.2358124299782,0.0863053807026764,0.931225671603936
"companyBrand 835",13.9878875319206,11.7141910990552,1.19409760466079,0.232472743826904
"companyBrand 836",-0.0226034357587562,2.69531507065233,-0.00838619425419737,0.993309058139327
"companyBrand 837",-2.02157278459718,2.84830949651559,-0.709744775653849,0.477881674057131
"companyBrand 838",-12.4701878148421,12.556158842173,-0.993153079025881,0.320663318575658
"companyBrand 839",-0.508804220064508,4.00156696299896,-0.127151244692201,0.898823667596118
"companyBrand 84",3.77806514141732,2.24088380651855,1.6859710130562,0.0918376783183882
"companyBrand 840",0.787354684874486,2.79221720786949,0.281981889752499,0.777964186016244
"companyBrand 841",-375.836150647109,101.378661960581,-3.70725104650961,0.000210838858750266
"companyBrand 842",0.285361651232381,6.28459638864957,0.0454065199394133,0.963784339044564
"companyBrand 843",12.4469277089572,5.17960842052489,2.40306345546019,0.0162794242829086
"companyBrand 844",50.5497172773589,23.2740294987385,2.17193663349524,0.0298876931176011
"companyBrand 845",1.81416469703015,2.73619076883407,0.663025662426013,0.507331898895153
"companyBrand 846",-1.552966386974,1.22555931991879,-1.26714909815781,0.205136314689885
"companyBrand 847",-0.747494835667186,1.40103774859834,-0.533529404482509,0.593680958112308
"companyBrand 848",1.95315866904931,8.40067598678783,0.232500178809556,0.816155084100974
"companyBrand 849",5.04046983074771,5.20579370063252,0.968242331642009,0.332950602154431
"companyBrand 85",2.25369102890439,6.16130859823828,0.365781228609258,0.714537329869442
"companyBrand 850",-22.142093199382,8.16052029645924,-2.71331880750167,0.00667457214164478
"companyBrand 851",9.03965194482546,9.13507102290027,0.989554642997783,0.322419705034629
"companyBrand 852",-2.38133657991733,2.15157881334168,-1.10678566137152,0.268417583874453
"companyBrand 853",-0.787090948503522,1.82713573721956,-0.430778585558879,0.666640173929156
"companyBrand 854",-4.019089687426,4.64974443524117,-0.86436786868643,0.38740995980564
"companyBrand 855",1.56921495392099,2.14459395473497,0.731707254166401,0.464367216848144
"companyBrand 856",-247.968834691081,73.6612125433833,-3.36634201541331,0.000765061248218508
"companyBrand 857",2.83781612733538,2.92610546102573,0.969827015852191,0.332160014205812
"companyBrand 858",-3.65379553204413,4.11747603196617,-0.887387201207186,0.374895301842885
"companyBrand 859",14.65801709386,7.72985551365902,1.89628603897688,0.0579557341878387
"companyBrand 86",-2.34395964742931,1.98550181158398,-1.18053765237281,0.237819113081444
"companyBrand 860",0.152423877986396,1.43493450208032,0.106223578682802,0.915407442667749
"companyBrand 861",0.610250595119309,2.6338456026858,0.231695659949475,0.816779918200105
"companyBrand 862",0.695342855258758,1.62611796105583,0.4276091107236,0.668946444429365
"companyBrand 863",-2.44400049336955,5.2461958024001,-0.465861470944611,0.641326466127232
"companyBrand 864",-1.88662081655818,1.64848643556857,-1.14445637880392,0.252466287951483
"companyBrand 865",11.0541324990303,2.32959758892261,4.74508239173729,2.11784505745497e-06
"companyBrand 866",-2.06679345680299,1.02447040141214,-2.01742622720394,0.0436820749715042
"companyBrand 867",8.07533286168272,9.12174019352562,0.885284242957762,0.37602811188662
"companyBrand 868",1.6710639898494,1.75603910637167,0.951609781232126,0.341321677715956
"companyBrand 869",22.0646952914599,6.72434184540893,3.28131671451603,0.00103735589871706
"companyBrand 87",-3.53010800855125,2.78602240088097,-1.26707811374201,0.205161691431048
"companyBrand 870",5.68140562336263,4.00769971121369,1.41762258471258,0.156337232845078
"companyBrand 871",-23.1329748117032,8.49751250787938,-2.72232312576804,0.00649554421116366
"companyBrand 872",-0.255522205517131,2.29744257694547,-0.111220279488707,0.911444267651139
"companyBrand 873",-41.0209494944533,15.3857276228992,-2.66616896515185,0.00768646901447517
"companyBrand 874",-5.4791332380072,3.55559216457413,-1.54099035671136,0.123355946322502
"companyBrand 875",-1.30846026474277,3.26031045840239,-0.401329959657872,0.688187185958991
"companyBrand 876",0.511933123093082,2.64745946260661,0.193367690921714,0.846675585939782
"companyBrand 877",23.6883118434894,21.2352141249307,1.11552027232344,0.264658723689797
"companyBrand 878",-1.82915754443964,1.89562789901469,-0.96493491438399,0.334604560459924
"companyBrand 879",5.99800548007443,3.31508082442057,1.80930897246609,0.0704379373540384
"companyBrand 88",-2.29984281090982,2.67217173412831,-0.860664298456872,0.389446968733365
"companyBrand 880",-11.3178827913902,4.79277825415794,-2.36144511413009,0.0182260474922284
"companyBrand 881",2.64004224471448,2.8060235417487,0.940848216501139,0.346809088914665
"companyBrand 882",4.11952384823667,2.70273965399927,1.52420298497525,0.127494804161139
"companyBrand 883",14.2503181343665,4.97783467863894,2.86275440112905,0.00420991383168084
"companyBrand 884",-2.1675374536547,4.74653082865994,-0.456657194885775,0.647929002014325
"companyBrand 885",-4.60608639975827,6.06090857308615,-0.759966322576104,0.447295559971476
"companyBrand 886",-2.04356720860579,2.6693214744262,-0.76557553227832,0.443949929672893
"companyBrand 887",-4.5356633457626,3.7590549535674,-1.20659671161716,0.227620702317546
"companyBrand 888",1.78280844515693,9.60809502881574,0.185552748990314,0.852799889235761
"companyBrand 889",-16.6183896874485,13.732968613742,-1.21010905615988,0.226270327362903
"companyBrand 89",19.5992665669703,6.91105614230305,2.83592929407733,0.00457993332214982
"companyBrand 890",-3.80837257453471,11.47199999748,-0.331971110126506,0.739919168579062
"companyBrand 891",3.00001149854398,2.6704333506178,1.12341747748542,0.261291607535718
"companyBrand 892",0.106480569119962,4.20308730599281,0.0253338941991857,0.979789227063635
"companyBrand 893",10.1884014932766,5.65837787748444,1.80058697278204,0.0718030484394251
"companyBrand 894",-18.7687004912412,6.61302492088193,-2.83814150344047,0.00454833960713271
"companyBrand 895",11.4823628818014,3.38705767998417,3.39007007458315,0.000701891835027243
"companyBrand 896",-16.9817108894538,18.1257096823143,-0.93688529647053,0.348843886908606
"companyBrand 897",-18.1582863838208,5.87489077506749,-3.09082961352795,0.00200236428707928
"companyBrand 898",-1.1013498366104,1.579332666579,-0.697351393988474,0.485601773933415
"companyBrand 899",-2.66935448428672,1.904312439872,-1.40174187197251,0.161028452189162
"companyBrand 9",1.95460426050658,0.358459105840262,5.45279567086127,5.09593169747562e-08
"companyBrand 90",-10.1270727748874,7.40996859770791,-1.36668227960101,0.171760662337542
"companyBrand 900",-3.05215992192878,2.66775448515955,-1.14409325854671,0.252616824348619
"companyBrand 901",-2.57411271563278,1.96980444874954,-1.30678591840264,0.191320391566341
"companyBrand 902",-0.308519664855807,0.919945371805675,-0.335367375402131,0.737356159947458
"companyBrand 903",-2.27180628720713,5.22757722453213,-0.434581105095095,0.663877422277318
"companyBrand 904",-4.03893483997913,2.51968668629007,-1.60295121689355,0.10898216991612
"companyBrand 905",-0.867823465497439,5.23778762309079,-0.165685118974973,0.868408654354638
"companyBrand 906",-0.267644210710816,0.918672124121752,-0.291338121276601,0.770799765049531
"companyBrand 907",-16.0679839457591,6.0123743661424,-2.67248560506197,0.00754336955295486
"companyBrand 908",-1.05610290016001,3.96677733088179,-0.266237000987713,0.790063074600456
"companyBrand 909",-0.433576626390825,1.95712420390469,-0.221537613977585,0.824679115280327
"companyBrand 91",85.0642169472545,13.7029584174546,6.20772641613662,5.62465714584014e-10
"companyBrand 910",4.08280269782165,3.41698623733286,1.19485488504879,0.232176701449493
"companyBrand 911",-49.1142143036985,12.3096190629183,-3.98990529704131,6.66484804101595e-05
"companyBrand 912",-1.77427691883624,2.65375131759292,-0.668592006746735,0.503773728101687
"companyBrand 913",0.103578210965651,0.98896995876141,0.104733424962041,0.916589782343359
"companyBrand 914",-1.2345584613744,3.07396340167879,-0.40161781389465,0.687975302897469
"companyBrand 915",-6.62426755336018,10.7332900239864,-0.617170274776559,0.53713876859291
"companyBrand 916",-3.14591409797489,2.68802933942789,-1.17034217291856,0.241895745673751
"companyBrand 917",5.07573817508894,2.7280340547747,1.86058460898067,0.0628369860230028
"companyBrand 918",-1.92520476977901,1.54231548757851,-1.24825613519686,0.211971274310592
"companyBrand 919",-2.37148133340709,2.08434867911591,-1.13775653621109,0.25525387329859
"companyBrand 92",-0.560362014826829,1.25494412172872,-0.446523478714665,0.655230406198323
"companyBrand 920",-38.8696476851312,15.1605355211388,-2.5638703613691,0.0103680684833553
"companyBrand 921",-0.0457758015403764,3.42525311918322,-0.0133642098693401,0.989337530855254
"companyBrand 922",-2.74701519287965,4.42683126662739,-0.620537587142435,0.534920368912441
"companyBrand 923",5.68426365876438,5.72003231401621,0.99374677391871,0.320374139932182
"companyBrand 924",9.39877233012603,4.69494599030347,2.00189147000571,0.045327773731224
"companyBrand 925",-0.195409615580126,4.19927494364674,-0.0465341322496089,0.96288561104851
"companyBrand 926",9.39888956535474,4.36650498841649,2.15249715511335,0.0313859704969554
"companyBrand 927",-0.0480715645320294,5.6030275753767,-0.00857956950690137,0.993154777050469
"companyBrand 928",20.5768600260905,7.33998502128542,2.80339264540992,0.00506814017861127
"companyBrand 929",15.6483913997028,1.81042897810469,8.64347156886809,6.43586152681754e-18
"companyBrand 93",2.56662859462231,0.684904489507589,3.74742556654517,0.000179828932482123
"companyBrand 930",15.6428994931337,3.10798858667506,5.03312642787679,4.92331419392246e-07
"companyBrand 931",7.06518759533683,5.19561417459403,1.35983684660127,0.173917227989528
"companyBrand 932",228.972551592057,17.9533484643106,12.7537518723724,6.4123191849078e-37
"companyBrand 933",2.67361190074489,2.52574965445209,1.05854192478347,0.289838195366477
"companyBrand 934",5.8329851991338,6.27822319467339,0.929082165170976,0.352872597675732
"companyBrand 935",0.608920815664659,0.981429469202124,0.620442767180911,0.534982773412984
"companyBrand 936",59.2767597946685,16.3792542048458,3.61901458108706,0.000297425771676507
"companyBrand 937",1.9417173915346,1.23833960902974,1.56800071432421,0.116917777882228
"companyBrand 938",-6.14984356975378,4.8530010210983,-1.26722486622556,0.205109230323997
"companyBrand 939",-1.21688558670136,1.96903485020386,-0.61801119801174,0.536584331803352
"companyBrand 94",-5.15362220204379,9.9628715914002,-0.517282808953627,0.604972064260977
"companyBrand 940",-11.7765125079214,12.8299003385102,-0.917895868027358,0.358699141023956
"companyBrand 941",-2.62787614384929,2.51193877278274,-1.04615453701449,0.295519108253184
"companyBrand 942",11.1589357856708,15.3134179887647,0.728703140857119,0.466203125018167
"companyBrand 943",5.47250321637971,5.54463577173618,0.986990569204894,0.323675045008799
"companyBrand 944",-3.2511827592524,2.74424188306334,-1.18472893345071,0.236157396639699
"companyBrand 945",120.107007875372,59.8134276096307,2.0080275061186,0.0446716014821285
"companyBrand 946",0.344035260799679,3.22892982341653,0.106547766478138,0.915150245518344
"companyBrand 947",0.582079709256603,2.65118923423956,0.219554191658281,0.826223584328427
"companyBrand 948",9.52361839721105,3.00421870942502,3.17008158138852,0.00152931047535367
"companyBrand 949",-2.6408518653143,2.66856311131623,-0.989615667741034,0.322389866803151
"companyBrand 95",0.373803223266124,2.34202416166833,0.159606903030346,0.873194491222596
"companyBrand 950",0.00459828092252746,3.34871672534808,0.00137314717835665,0.998904419278289
"companyBrand 951",-11.4521238529027,11.316067587228,-1.01202328146469,0.311555409967147
"companyBrand 952",-4.79648877813441,2.68286266785939,-1.78782493625044,0.0738394740057532
"companyBrand 953",-1.87346031684766,2.74638649668401,-0.68215464906694,0.495159549938399
"companyBrand 954",2.67112607041738,4.98577436501922,0.535749489418999,0.592145558089563
"companyBrand 955",2.61285404642777,1.71758097777618,1.5212406752494,0.128236237454326
"companyBrand 956",-1.95006621227022,2.69148575381199,-0.724531500680736,0.468759217029274
"companyBrand 957",-166.371322885481,65.7422016111297,-2.53066247871619,0.0114024278538426
"companyBrand 958",11.5315206607633,2.6394997660096,4.36882806706841,1.26381281265573e-05
"companyBrand 959",-1.11670095955373,1.58964476728072,-0.702484594381416,0.482396029912932
"companyBrand 96",-21.383366956171,13.8559866778276,-1.5432583368739,0.122804922981262
"companyBrand 960",-0.00476731395715537,0.674645063112729,-0.00706640308780972,0.994362036995748
"companyBrand 961",-1.08264003082806,1.38056158156132,-0.784202635570712,0.432942830058815
"companyBrand 962",-2.48489970335964,1.86074298015184,-1.33543414102084,0.181769660803796
"companyBrand 963",-2.51999987956682,2.62770908102758,-0.959010225965106,0.337580569079848
"companyBrand 964",-3.25592865627048,3.37363546078212,-0.965109803391634,0.334516970352157
"companyBrand 965",143.97033653928,55.5959827964794,2.58958164416866,0.00962546893306509
"companyBrand 966",-1.08541093684044,8.23340487163618,-0.131830142421351,0.89512173009771
"companyBrand 967",11.4649481388331,14.4036137503117,0.795977199720801,0.426067270729217
"companyBrand 968",0.96992516867288,3.16680289422778,0.306278982642333,0.759399658693514
"companyBrand 969",4.32260599529263,1.63548449773543,2.64301251481009,0.00823210440556165
"companyBrand 97",-1.79815390959767,4.05670448256991,-0.443254843265917,0.657592570439693
"companyBrand 970",46.3347477379774,39.6021539110113,1.1700057487301,0.242031096987653
"companyBrand 971",-1.33955750162468,1.04414004669496,-1.28292895753286,0.199551560057815
"companyBrand 972",-0.0849735015953452,2.71612288850039,-0.0312848516372763,0.975043097535109
"companyBrand 973",-0.830037633113768,3.84875389590701,-0.215663992960547,0.829254787561514
"companyBrand 974",-0.950547842677656,3.38177487601671,-0.281079574343896,0.778656133083807
"companyBrand 975",6.70839434186432,6.15572945586685,1.0897805678368,0.275840368094341
"companyBrand 976",-56.6221207296756,13.4540752900109,-4.2085479313257,2.59631681265017e-05
"companyBrand 977",10.0733870353502,6.03606074118436,1.66886773796343,0.0951800155349284
"companyBrand 978",2.06478196094133,4.28002294490997,0.482423105557617,0.629517695942631
"companyBrand 979",-1.07969127015093,2.02820509456385,-0.532338308904163,0.594505464518219
"companyBrand 98",-1.11652199176256,2.66232916052277,-0.419377892230019,0.674950459550676
"companyBrand 980",-0.606444864561826,2.11923167685366,-0.286162608451658,0.774760477551161
"companyBrand 981",-2.40458236316217,6.19413542255174,-0.388203066146652,0.697875378749827
"companyBrand 982",-2.66259163463732,2.51860361103503,-1.05716978367355,0.290463819049724
"companyBrand 983",-0.330158773758073,1.75141661975723,-0.18850955851032,0.850481673742696
"companyBrand 984",-39.0317830013494,14.8652394365137,-2.62570832902126,0.00866220813855666
"companyBrand 985",0.334868395743322,2.31415331399025,0.14470449892791,0.884947579754223
"companyBrand 986",0.98640941233019,3.26179331841885,0.302413217526717,0.762344397742462
"companyBrand 987",-3.61632930896117,5.80022527490928,-0.623480836960721,0.532985135766654
"companyBrand 988",-24.7707734306421,4.30421543615448,-5.75500315866464,8.96118716577389e-09
"companyBrand 989",-0.933673194501455,1.08333605260185,-0.861850016215237,0.388794101345403
"companyBrand 99",-3.524475536984,13.501175289396,-0.26104953542468,0.79406056184545
"companyBrand 990",-422.44555210119,121.233720487157,-3.48455487799654,0.000495413916150789
"companyBrand 991",74.4004314039328,24.2601073556737,3.06678079833529,0.0021704987812427
"companyBrand 992",12.7163005757626,13.7223711011319,0.926683915049759,0.354116690851002
"companyBrand 993",-2.31443455306729,3.34159336688964,-0.692614061303806,0.488570495830211
"companyBrand 994",3.02838828362235,4.10695583791524,0.737380289231358,0.460911247412305
"companyBrand 995",-1.95351812391942,10.6914500951986,-0.182717789123548,0.855023766482899
"companyBrand 996",3.04166234584282,1.96806896041995,1.54550597921822,0.122260740011292
"companyBrand 997",-1.48705842653537,1.00286121081999,-1.48281577798734,0.138160026828852
"companyBrand 998",21.641615060498,13.9346798861155,1.55307586807657,0.120441828880062
"companyBrand 999",-0.596993616023591,2.68866172025511,-0.222041178154218,0.824287103200026
"total_pack_size_ml_g",-0.00327634833200161,0.000435897843314873,-7.51632150112502,6.19958049431641e-14
"unit_pack_size_ml_g",-0.014508563434212,0.000950572270738229,-15.2629777670081,6.44705167042418e-52
"Indian.currant.extract.",-4.38171906799376,9.82121074772764,-0.446148563608369,0.655501173778899
"Sodium.Carbonate",0.560063097110719,2.79314931768096,0.200513124581437,0.841084038651223
"Echinacea.purpurea.leaf.juice",0.884444118515073,2.01543293050723,0.43883579806969,0.66079154995156
"qs",-16.5360261095423,5.51110921880715,-3.00048963883924,0.00270319177309964
"bor.extract",10.8329904249816,21.721231534928,0.49872818709943,0.617983647307344
"Simmondsia.Chinensis.Seed.Extract",-6.12342555678909,5.56500303288881,-1.10034541232054,0.271212468976001
