"","Estimate","Std. Error","t value","Pr(>|t|)"
"companyBrand 1074",-3.28757546406961,3.45638925237049,-0.95115891875167,0.341541623661659
"companyBrand 1075",-2.50876714859934,2.47535683229492,-1.01349717174854,0.31084185557367
"companyBrand 1076",-0.768804029318998,2.01484066653354,-0.381570633394895,0.702786188016721
"companyBrand 1077",13.317593408109,3.46006474791745,3.84894340954879,0.000119203589735359
"companyBrand 1078",7.39690103252279,3.46465827681176,2.13495832533578,0.0327833012141951
"companyBrand 1079",0.799896064341974,3.4591743926894,0.231239010681991,0.817132811835207
"companyBrand 108",25.4489172729895,3.46090212711698,7.35326118401075,2.05160594042771e-13
"companyBrand 1080",-1.82923308215802,2.01817745133393,-0.906378713600717,0.364752454486561
"companyBrand 1081",11.1032522932486,1.23650048502643,8.97957779046994,3.093118309603e-19
"companyBrand 1082",-0.304413575303861,2.44665334752752,-0.124420394745127,0.900984375014449
"companyBrand 1083",0.131927011367886,1.73477924604998,0.0760482993258526,0.939381857667955
"companyBrand 1084",-0.761872519635849,3.45709893118539,-0.22037914876061,0.825579389039028
"companyBrand 1085",-2.68039805006432,3.46493521739628,-0.773578113843787,0.439194569280526
"companyBrand 1086",-1.33174801663806,3.45444768784358,-0.385516915287086,0.699860866982071
"companyBrand 1087",7.24732873851589,2.01460646946335,3.59739177271998,0.000322632690372413
"companyBrand 1088",-1.07387524598471,3.45598393064331,-0.310729235880681,0.756011516603011
"companyBrand 1089",-2.3184043835206,3.46919923323119,-0.66828228292938,0.503965440597895
"companyBrand 109",-1.11360731517526,1.22674329220363,-0.907775344892947,0.36401397427376
"companyBrand 1090",-1.25822295309579,3.46916256789059,-0.362687803892927,0.716844084741443
"companyBrand 1091",2.07457193621295,2.46685660545863,0.840977919682226,0.40037597477383
"companyBrand 1092",8.39414323568295,3.47558000278977,2.41517767651591,0.0157414217383795
"companyBrand 1093",8.8011665348568,1.46147342020208,6.02211878313863,1.76854632457512e-09
"companyBrand 1094",-1.35032595159633,2.44883822471882,-0.551414927276942,0.581358871498306
"companyBrand 1095",0.427201960407387,3.45641591414065,0.123596804036125,0.901636458872401
"companyBrand 1096",0.0530286667959479,3.45607542133452,0.0153436080904367,0.987758290884992
"companyBrand 1097",-1.73967442173893,3.45599160135451,-0.503379238843375,0.614706305855049
"companyBrand 1098",0.0232548354714628,3.47835492677611,0.00668558441016149,0.994665819084528
"companyBrand 1099",-1.34836510813093,3.45603398757346,-0.390148104150343,0.69643350944565
"companyBrand 11",-3.16936516898519,1.42586643300915,-2.22276441580615,0.0262490476887358
"companyBrand 110",-0.288159227474171,0.919379626201031,-0.313427902100544,0.753960682843362
"companyBrand 1100",16.6991824880426,3.45711694071437,4.83037825286636,1.37848392986594e-06
"companyBrand 1101",2.02528902096454,1.99707959222358,1.01412534024723,0.310542068788042
"companyBrand 1102",10.8024817293265,2.0105786183381,5.37282234616399,7.88678538464937e-08
"companyBrand 1103",-0.607204485458109,1.89689422207292,-0.320104557435237,0.748894282765017
"companyBrand 1104",0.316220063405382,2.02366664972964,0.156260945174755,0.87582979750088
"companyBrand 1105",4.30065685309909,1.32910779866645,3.23574721133541,0.00121632318319461
"companyBrand 1106",0.513407002995971,3.45661776554509,0.14852871732406,0.881927858026982
"companyBrand 1107",2.53107553801603,2.45387583300889,1.03146031431936,0.302344449322673
"companyBrand 1108",-1.31271927997298,2.46564812602517,-0.532403332866964,0.594455895616717
"companyBrand 1109",2.46565908895036,0.586160811871754,4.20645501884868,2.61169787461306e-05
"companyBrand 111",0.995589099777297,3.48020047923576,0.286072341440492,0.774827332965381
"companyBrand 1110",0.00594208893019704,2.46669154351146,0.00240893067713613,0.998077990709731
"companyBrand 1111",-1.3066763685242,3.45724548820025,-0.377953018662964,0.705471746899891
"companyBrand 1112",-0.962255931002925,2.45674725169296,-0.391678847036392,0.695302025413369
"companyBrand 1113",3.2633765852177,2.44690911930672,1.33367298338498,0.182334724304642
"companyBrand 1114",-1.05704611705634,1.23961734053061,-0.852719692194597,0.393830683178562
"companyBrand 1115",-2.10490704194566,2.45669350562555,-0.856804903471134,0.391568715557298
"companyBrand 1116",3.72595020406815,3.45447485074033,1.07858657684818,0.280792341873271
"companyBrand 1117",-1.40066172744798,3.49050001641334,-0.401278246916392,0.688221959269528
"companyBrand 1118",-1.0169951584892,3.45627356807892,-0.294246140664864,0.76857458461999
"companyBrand 1119",1.19681119150215,3.45779719318679,0.346119545085042,0.729258549918485
"companyBrand 112",6.37512852489078,2.01174008291085,3.16896232224315,0.00153343306114474
"companyBrand 1120",-3.29341005063352,1.31270339256192,-2.50887601060128,0.0121238258129735
"companyBrand 1121",3.10846449997023,1.30896469427059,2.37475045245769,0.0175754334123714
"companyBrand 1122",-1.10851115338758,1.75052033646752,-0.633246658319039,0.52658386621137
"companyBrand 1123",5.40360215129409,1.54857436738113,3.48940436127223,0.000485722332488198
"companyBrand 1124",-0.0838836921165761,2.44871652439495,-0.0342561873866975,0.972673394560683
"companyBrand 1125",-2.05546129404539,2.01080025107736,-1.02221058155533,0.306700514105393
"companyBrand 1126",1.77489774702838,3.45679352939574,0.513452056634299,0.607643979477645
"companyBrand 1127",-2.39085371949853,3.45630519900349,-0.691736864032681,0.489115107227187
"companyBrand 1128",-2.52417310889769,3.46396528844791,-0.728694689093923,0.466201740467
"companyBrand 1129",6.01988703578269,2.44249222193809,2.46464941902906,0.0137277400089452
"companyBrand 113",-0.888253301768805,3.46801788842477,-0.256127081908526,0.797856816629907
"companyBrand 1130",-0.576402699852932,1.73552302483087,-0.332120456834102,0.739803728296253
"companyBrand 1131",-1.59345082233939,1.31749346707223,-1.20945633672127,0.226509858121555
"companyBrand 1132",3.70515193357714,3.45648022398666,1.0719436228406,0.283765514696623
"companyBrand 1133",20.9105982192803,3.45408934518175,6.05386720770537,1.45356086328853e-09
"companyBrand 1134",1.78653056693703,2.44469999043507,0.73077701719101,0.464928706256131
"companyBrand 1135",-2.40058022658742,1.73094757383369,-1.38685900305498,0.165508851209457
"companyBrand 1136",4.00059571389946,2.0035866701709,1.99671707416491,0.0458770128981073
